Rank,University Name,Official Website,City,Country,Study Level,Bachelor,Master,Program Category,Program Name,Program URL,Course Intensity,Full Time,Part Time,Study Mode,On Campus,Online,Hybrid,Programme Duration,eu,non eu,arab,lebanese,pal,us,TOEFL,IELTS,SAT,GPA,Languages,english,french,arabic,german,spanish,catalan,italian,Engineering,Computing & Technology,Data Science & Artificial Intelligence,Health & Medicine,Life Sciences,Natural & Physical Sciences,Social Sciences,Psychology & Behavioral Sciences,Business & Management,Law & Governance,Education,"Arts, Design & Architecture",Humanities & Languages,Environment & Agriculture,Media & Communication,Hospitality & Tourism,Sports & Events,"Transport, Aviation & Maritime",Interdisciplinary & Emerging Fields
618,Saint Joseph University of Beirut,https://www.usj.edu.lb/?lang=2,Beirut,Lebanon,Master,0,1,Computing & Technology,Systems And Networks in Information Security,https://www.usj.edu.lb/catalogues/2025/INCI/03-INCI-MasterinSystemsandNetworks.pdf,Full Time,1,0,On Campus,1,0,0,2,8040,8040,8040,8040,8040,8040,80,6.5,,,French,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
618,Saint Joseph University of Beirut,https://www.usj.edu.lb/?lang=2,Beirut,Lebanon,Master,0,1,Natural & Physical Sciences,Food Chemistry,https://www.usj.edu.lb/catalogues/2025/FS/06-FS-MasterinFoodChemistry.pdf,Full Time,1,0,On Campus,1,0,0,2,5490,5490,5490,5490,5490,5490,80,6.5,,,French,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
618,Saint Joseph University of Beirut,https://www.usj.edu.lb/?lang=2,Beirut,Lebanon,Master,0,1,Natural & Physical Sciences,Astrophysics,https://www.usj.edu.lb/catalogues/2025/FS/07-FS-MasterinAstrophysics.pdf,Full Time,1,0,On Campus,1,0,0,2,5490,5490,5490,5490,5490,5490,80,6.5,,,French,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
618,Saint Joseph University of Beirut,https://www.usj.edu.lb/?lang=2,Beirut,Lebanon,Master,0,1,Life Sciences,Functional Genomics and Proteomics,https://www.usj.edu.lb/catalogues/2025/FS/08-FS-MasterinFunctionalGenomicsandProteomics.pdf,Full Time,1,0,On Campus,1,0,0,2,5490,5490,5490,5490,5490,5490,80,6.5,,,French,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
618,Saint Joseph University of Beirut,https://www.usj.edu.lb/?lang=2,Beirut,Lebanon,Master,0,1,Health & Medicine,"Sensor Physics and Instrumentation in Medical Radiophysics, Sensors and Instrumentation",https://www.usj.edu.lb/catalogues/2025/FS/09-FS-MasterinSensorPhysicsandInstrumentation.pdf,Full Time,1,0,On Campus,1,0,0,2,5490,5490,5490,5490,5490,5490,80,6.5,,,French,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
618,Saint Joseph University of Beirut,https://www.usj.edu.lb/?lang=2,Beirut,Lebanon,Master,0,1,Business & Management,Actuarial and Financial Sciences,https://www.usj.edu.lb/catalogues/2025/FS/10-FS-MasterinActuarialandFinancialSciences.pdf,Full Time,1,0,On Campus,1,0,0,2,5490,5490,5490,5490,5490,5490,80,6.5,,,French,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
618,Saint Joseph University of Beirut,https://www.usj.edu.lb/?lang=2,Beirut,Lebanon,Master,0,1,Business & Management,Environmental Science and Management,https://www.usj.edu.lb/catalogues/2025/FS/11-FS-MasterinEnvironmentalScienceandManagement.pdf,Full Time,1,0,On Campus,1,0,0,2,5490,5490,5490,5490,5490,5490,80,6.5,,,French,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
618,Saint Joseph University of Beirut,https://www.usj.edu.lb/?lang=2,Beirut,Lebanon,Master,0,1,Engineering,Industrial Technology,https://www.usj.edu.lb/catalogues/2025/FS/12-FS-MasterinIndustrialTechnology.pdf,Full Time,1,0,On Campus,1,0,0,2,5490,5490,5490,5490,5490,5490,80,6.5,,,"English, French",1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
618,Saint Joseph University of Beirut,https://www.usj.edu.lb/?lang=2,Beirut,Lebanon,Master,0,1,Business & Management,Biomarketing,https://www.usj.edu.lb/catalogues/2025/FS/13-FS-MasterinBiomarketing.pdf,Full Time,1,0,On Campus,1,0,0,2,5490,5490,5490,5490,5490,5490,80,6.5,,,English,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
618,Saint Joseph University of Beirut,https://www.usj.edu.lb/?lang=2,Beirut,Lebanon,Master,0,1,Data Science & Artificial Intelligence,Data Science,https://www.usj.edu.lb/catalogues/2025/FS/15-FS-MasterinDataScience.pdf,Full Time,1,0,On Campus,1,0,0,2,5490,5490,5490,5490,5490,5490,80,6.5,,,English,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
618,Saint Joseph University of Beirut,https://www.usj.edu.lb/?lang=2,Beirut,Lebanon,Master,0,1,Business & Management,"Public Law, Private Law and Business Law",https://www.usj.edu.lb/catalogues/2025/FDSP/05-FDSP-MasterofLaws.pdf,Full Time,1,0,On Campus,1,0,0,1,5490,5490,5490,5490,5490,5490,80,6.5,,,French,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
618,Saint Joseph University of Beirut,https://www.usj.edu.lb/?lang=2,Beirut,Lebanon,Master,0,1,Business & Management,Business Law,https://www.usj.edu.lb/catalogues/2025/FDSP/07-FDSP-SchoolofLawDubai-MasterofLawsinBusinessLaw.pdf,Full Time,1,0,On Campus,1,0,0,2,5490,5490,5490,5490,5490,5490,80,6.5,,,English,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
618,Saint Joseph University of Beirut,https://www.usj.edu.lb/?lang=2,Beirut,Lebanon,Master,0,1,Data Science & Artificial Intelligence,"Communication and Political Marketing, Comparative Politics - Arab World, Foreign Affairs and International Cooperation",https://www.usj.edu.lb/catalogues/2025/ISP/03-ISP-MasterinPoliticalScience.pdf,Full Time,1,0,On Campus,1,0,0,2,5490,5490,5490,5490,5490,5490,80,6.5,,,French,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
618,Saint Joseph University of Beirut,https://www.usj.edu.lb/?lang=2,Beirut,Lebanon,Master,0,1,Law & Governance,Human Rights and Democratization,https://www.usj.edu.lb/catalogues/2025/ISP/04-ISP-Maste%20inHumanRightsandDemocratization.pdf,Full Time,1,0,On Campus,1,0,0,2,5490,5490,5490,5490,5490,5490,80,6.5,,,English,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
618,Saint Joseph University of Beirut,https://www.usj.edu.lb/?lang=2,Beirut,Lebanon,Master,0,1,Health & Medicine,Biological and Medical Sciences,https://www.usj.edu.lb/catalogues/2025/FM/03-FM-MasterinBiologicalandMedicalSciences.pdf,Full Time,1,0,On Campus,1,0,0,1,10350,10350,10350,10350,10350,10350,80,6.5,,,French,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
618,Saint Joseph University of Beirut,https://www.usj.edu.lb/?lang=2,Beirut,Lebanon,Master,0,1,Health & Medicine,Physiotherapy of Physical Activities and Sport,https://www.usj.edu.lb/catalogues/2025/IPHY/03-IPHY-MasterinPhysiotherapyofPhysicalActivitiesandSport.pdf,Full Time,1,0,On Campus,1,0,0,2,10350,10350,10350,10350,10350,10350,80,6.5,,,French,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
618,Saint Joseph University of Beirut,https://www.usj.edu.lb/?lang=2,Beirut,Lebanon,Master,0,1,Health & Medicine,Manual Therapy and Osteopathy,https://www.usj.edu.lb/catalogues/2025/IPHY/04-IPHY-MasterinManualTherapyandOsteopathy.pdf,Full Time,1,0,On Campus,1,0,0,3,10350,10350,10350,10350,10350,10350,80,6.5,,,French,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
618,Saint Joseph University of Beirut,https://www.usj.edu.lb/?lang=2,Beirut,Lebanon,Master,0,1,Psychology & Behavioral Sciences,"Neurodevelopmental Disorders and Mental Health, Neurological Disorders and Disabilities","Psychomotor Therapy, Concentrations: Neurodevelopmental Disorders and Mental Health, Neurological Disorders and Disabilities",Full Time,1,0,On Campus,1,0,0,2,10350,10350,10350,10350,10350,10350,80,6.5,,,French,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
618,Saint Joseph University of Beirut,https://www.usj.edu.lb/?lang=2,Beirut,Lebanon,Master,0,1,Humanities & Languages,Speech and Language Therapy,https://www.usj.edu.lb/catalogues/2025/ISO/04-ISO-MasterinSpeechandLanguageTherapy-FRSection.pdf,Full Time,1,0,On Campus,1,0,0,2,10350,10350,10350,10350,10350,10350,80,6.5,,,French,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
618,Saint Joseph University of Beirut,https://www.usj.edu.lb/?lang=2,Beirut,Lebanon,Master,0,1,Humanities & Languages,Speech and Language Therapy,https://www.usj.edu.lb/catalogues/2025/ISO/05-ISO-MasterinSpeechandLanguageTherapy-ENSection.pdf,Full Time,1,0,On Campus,1,0,0,2,10350,10350,10350,10350,10350,10350,80,6.5,,,English,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
618,Saint Joseph University of Beirut,https://www.usj.edu.lb/?lang=2,Beirut,Lebanon,Master,0,1,Health & Medicine,Public Health,https://www.usj.edu.lb/catalogues/2025/ISSP/02-ISSP-MasterinPublicHealth.pdf,Full Time,1,0,On Campus,1,0,0,2,10350,10350,10350,10350,10350,10350,80,6.5,,,"English, French",1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
618,Saint Joseph University of Beirut,https://www.usj.edu.lb/?lang=2,Beirut,Lebanon,Master,0,1,Health & Medicine,Dental Medicine,"Dental Medicine, Concentrations: Oral Diseases and Surgeries-Periodontology, Oral Diseases and Surgeries-Oral Surgery, Pediatric Dentistry, Endodontics, Orthodontics, Esthetic and Prosthetic Dentistry",Full Time,1,0,On Campus,1,0,0,3,10200,10200,10200,10200,10200,10200,80,6.5,,,English,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
618,Saint Joseph University of Beirut,https://www.usj.edu.lb/?lang=2,Beirut,Lebanon,Master,0,1,Health & Medicine,Nutrition,https://www.usj.edu.lb/catalogues/2025/FP/04-FP-MasterinNutrition.pdf,Full Time,1,0,On Campus,1,0,0,2,5490,5490,5490,5490,5490,5490,80,6.5,,,French,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
618,Saint Joseph University of Beirut,https://www.usj.edu.lb/?lang=2,Beirut,Lebanon,Master,0,1,Life Sciences,Pharmaceutical and Biological Sciences,https://www.usj.edu.lb/catalogues/2025/FP/05-FP-MasterinPharmaceuticalandBiologicalSciences.pdf,Full Time,1,0,On Campus,1,0,0,2,5490,5490,5490,5490,5490,5490,80,6.5,,,French,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
618,Saint Joseph University of Beirut,https://www.usj.edu.lb/?lang=2,Beirut,Lebanon,Master,0,1,Environment & Agriculture,Food Technology,https://www.usj.edu.lb/catalogues/2025/FP/06-FP-MasterinFoodTechnology.pdf,Full Time,1,0,On Campus,1,0,0,2,5490,5490,5490,5490,5490,5490,80,6.5,,,French,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
618,Saint Joseph University of Beirut,https://www.usj.edu.lb/?lang=2,Beirut,Lebanon,Master,0,1,Business & Management,Pharmaceutical Marketing,https://www.usj.edu.lb/catalogues/2025/FP/07-FP-MasterinPharmaceuticalMarketing.pdf,Full Time,1,0,On Campus,1,0,0,2,5490,5490,5490,5490,5490,5490,80,6.5,,,French,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
618,Saint Joseph University of Beirut,https://www.usj.edu.lb/?lang=2,Beirut,Lebanon,Master,0,1,Health & Medicine,Nursing Science,https://www.usj.edu.lb/catalogues/2025/FSI/03-FSI-MasterinNursingScience.pdf,Full Time,1,0,On Campus,1,0,0,3,4050,4050,4050,4050,4050,4050,80,6.5,,,French,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5224,Pheonicia University ,https://pu.edu.lb,Deir El Zahrani,Lebanon,Bachelor,1,0,"Arts, Design & Architecture",Architecture,https://pu.edu.lb/bachelor-architecture,Full Time,1,0,On Campus,1,0,0,5,6300,6300,6300,6300,6300,6300,91,,540,,"English, Arabic",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5224,Pheonicia University ,https://pu.edu.lb,Deir El Zahrani,Lebanon,Bachelor,1,0,Computing & Technology,Computer Science,https://pu.edu.lb/bachelor-science-computer-science,Full Time,1,0,On Campus,1,0,0,3,5850,5850,5850,5850,5850,5850,91,,540,,"English, Arabic",1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5224,Pheonicia University ,https://pu.edu.lb,Deir El Zahrani,Lebanon,Bachelor,1,0,Media & Communication,Communication and Social Media,https://pu.edu.lb/bachelor-arts-communication-and-social-media,Full Time,1,0,On Campus,1,0,0,3,5850,5850,5850,5850,5850,5850,91,,540,,"English, Arabic",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5224,Pheonicia University ,https://pu.edu.lb,Deir El Zahrani,Lebanon,Bachelor,1,0,Business & Management,Business Administration,https://pu.edu.lb/bachelor-business-administration,Full Time,1,0,On Campus,1,0,0,3,5850,5850,5850,5850,5850,5850,91,,540,,"English, Arabic",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5224,Pheonicia University ,https://pu.edu.lb,Deir El Zahrani,Lebanon,Master,0,1,Business & Management,Business Administration,https://pu.edu.lb/master-business-administration,Full Time,1,0,On Campus,1,0,0,2,6300,6300,6300,6300,6300,6300,111,7,,,"English, Arabic",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5224,Pheonicia University ,https://pu.edu.lb,Deir El Zahrani,Lebanon,Bachelor,1,0,Engineering,Civil and Environmental Engineering,https://pu.edu.lb/bachelor-engineering-civil-and-environmental-engineering,Full Time,1,0,On Campus,1,0,0,4,6600,6600,6600,6600,6600,6600,91,,540,,"English, Arabic",1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5224,Pheonicia University ,https://pu.edu.lb,Deir El Zahrani,Lebanon,Bachelor,1,0,Engineering,Electrical and Communication Engineering,https://pu.edu.lb/bachelor-engineering-electrical-and-communication-engineering,Full Time,1,0,On Campus,1,0,0,4,6600,6600,6600,6600,6600,6600,91,,540,,"English, Arabic",1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5224,Pheonicia University ,https://pu.edu.lb,Deir El Zahrani,Lebanon,Bachelor,1,0,Engineering,Mechanical Engineering,https://pu.edu.lb/bachelor-engineering-mechanical-engineering,Full Time,1,0,On Campus,1,0,0,4,6600,6600,6600,6600,6600,6600,91,,540,,"English, Arabic",1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5224,Pheonicia University ,https://pu.edu.lb,Deir El Zahrani,Lebanon,Bachelor,1,0,Engineering,Petroleum Engineering,https://pu.edu.lb/bachelor-engineering-petroleum-engineering,Full Time,1,0,On Campus,1,0,0,4,6600,6600,6600,6600,6600,6600,91,,540,,"English, Arabic",1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5224,Pheonicia University ,https://pu.edu.lb,Deir El Zahrani,Lebanon,Bachelor,1,0,Law & Governance,Laws,https://pu.edu.lb/bachelor-law,Full Time,1,0,On Campus,1,0,0,3,5400,5400,5400,5400,5400,5400,91,,540,,"English, Arabic",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5224,Pheonicia University ,https://pu.edu.lb,Deir El Zahrani,Lebanon,Master,0,1,Law & Governance,"Commercial Regulation, Litigation and Arbitration",https://pu.edu.lb/master-laws-llm-commercial-regulation-litigation-and-arbitration,Full Time,1,0,On Campus,1,0,0,3,5400,5400,5400,5400,5400,5400,111,7,,,"English, Arabic",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5224,Pheonicia University ,https://pu.edu.lb,Deir El Zahrani,Lebanon,Bachelor,1,0,Health & Medicine,Nursing,https://pu.edu.lb/bachelor-science-nursing-program,Full Time,1,0,On Campus,1,0,0,3,5400,5400,5400,5400,5400,5400,91,,540,,"English, Arabic",1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5224,Pheonicia University ,https://pu.edu.lb,Deir El Zahrani,Lebanon,Bachelor,1,0,Health & Medicine,Public Health,https://pu.edu.lb/bachelor-science-public-health,Full Time,1,0,On Campus,1,0,0,3,5400,5400,5400,5400,5400,5400,91,,540,,"English, Arabic",1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5224,Pheonicia University ,https://pu.edu.lb,Deir El Zahrani,Lebanon,Bachelor,1,0,Life Sciences,Speech Therapy,https://pu.edu.lb/bachelor-arts-speech-therapy,Full Time,1,0,On Campus,1,0,0,4,5400,5400,5400,5400,5400,5400,91,,540,,"English, Arabic",1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
676,Beirut Arab University,https://www.bau.edu.lb,Beirut,Lebanon,Bachelor,1,0,Humanities & Languages,Arabic Language and Literature,https://www.bau.edu.lb/Program/Human-Sciences/Bachelor/Arabic-Language-and-Literature,Full Time,1,0,On Campus,1,0,0,3,5105,5105,5105,5105,5105,5105,68,5.5,480,,"English, Arabic",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
676,Beirut Arab University,https://www.bau.edu.lb,Beirut,Lebanon,Bachelor,1,0,Humanities & Languages,English Language and Literature,https://www.bau.edu.lb/Program/Human-Sciences/Bachelor/English-Language-and-Literature,Full Time,1,0,On Campus,1,0,0,3,5105,5105,5105,5105,5105,5105,68,5.5,480,,English,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
676,Beirut Arab University,https://www.bau.edu.lb,Beirut,Lebanon,Bachelor,1,0,Humanities & Languages,French Language and Literature,https://www.bau.edu.lb/Program/Human-Sciences/Bachelor/French-Language-and-Literature,Full Time,1,0,On Campus,1,0,0,3,,,,,,,68,5.5,480,,French,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
676,Beirut Arab University,https://www.bau.edu.lb,Beirut,Lebanon,Bachelor,1,0,Psychology & Behavioral Sciences,Psychology,https://www.bau.edu.lb/Program/Human-Sciences/Bachelor/Psychology,Full Time,1,0,On Campus,1,0,0,3,5105,5105,5105,5105,5105,5105,68,5.5,480,,"English, Arabic",1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
676,Beirut Arab University,https://www.bau.edu.lb,Beirut,Lebanon,Bachelor,1,0,Humanities & Languages,History,https://www.bau.edu.lb/Program/Human-Sciences/Bachelor/History,Full Time,1,0,On Campus,1,0,0,3,,,,,,,68,5.5,480,,"English, Arabic",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
676,Beirut Arab University,https://www.bau.edu.lb,Beirut,Lebanon,Bachelor,1,0,Social Sciences,Sociology,https://www.bau.edu.lb/Program/Human-Sciences/Bachelor/Sociology,Full Time,1,0,On Campus,1,0,0,3,,,,,,,68,5.5,480,,"English, Arabic",1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
676,Beirut Arab University,https://www.bau.edu.lb,Beirut,Lebanon,Bachelor,1,0,Media & Communication,Mass Communication,https://www.bau.edu.lb/Program/Human-Sciences/Bachelor/Mass-Communication,Full Time,1,0,On Campus,1,0,0,3,5390,5390,5390,5390,5390,5390,68,5.5,480,,"English, French, Arabic",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
676,Beirut Arab University,https://www.bau.edu.lb,Beirut,Lebanon,Bachelor,1,0,Education,Education program Early Childhood,https://www.bau.edu.lb/Program/Human-Sciences/Bachelor/Education-program-Early-Childhood-EC-,Full Time,1,0,On Campus,1,0,0,3,6587,6587,6587,6587,6587,6587,68,5.5,480,,"English, French, Arabic",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
676,Beirut Arab University,https://www.bau.edu.lb,Beirut,Lebanon,Bachelor,1,0,Education,Education program Arabic Language,https://www.bau.edu.lb/Program/Human-Sciences/Bachelor/Education-program-Arabic-Language-AR-,Full Time,1,0,On Campus,1,0,0,3,6587,6587,6587,6587,6587,6587,68,5.5,480,,"English, Arabic",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
676,Beirut Arab University,https://www.bau.edu.lb,Beirut,Lebanon,Bachelor,1,0,Education,Education program English Language,https://www.bau.edu.lb/Program/Human-Sciences/Bachelor/Education-program-English-Language-EN-,Full Time,1,0,On Campus,1,0,0,3,6587,6587,6587,6587,6587,6587,68,5.5,480,,"English, French, Arabic",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
676,Beirut Arab University,https://www.bau.edu.lb,Beirut,Lebanon,Bachelor,1,0,Natural & Physical Sciences,Education program Sciences and Mathematics,https://www.bau.edu.lb/Program/Human-Sciences/Bachelor/Education-program-Sciences-and-Mathematics-SM-,Full Time,1,0,On Campus,1,0,0,3,6587,6587,6587,6587,6587,6587,68,5.5,480,,"English, French, Arabic",1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
676,Beirut Arab University,https://www.bau.edu.lb,Beirut,Lebanon,Bachelor,1,0,Education,Education program Social Sciences,https://www.bau.edu.lb/Program/Human-Sciences/Bachelor/Education-program-Social-Sciences-SS-,Full Time,1,0,On Campus,1,0,0,3,6587,6587,6587,6587,6587,6587,68,5.5,480,,"English, French, Arabic",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
676,Beirut Arab University,https://www.bau.edu.lb,Beirut,Lebanon,Bachelor,1,0,Law & Governance,Law,https://www.bau.edu.lb/Program/Law-and-Political-science/Bachelor/Law,Full Time,1,0,On Campus,1,0,0,4,5105,5105,5105,5105,5105,5105,68,5.5,480,,"English, Arabic",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
676,Beirut Arab University,https://www.bau.edu.lb,Beirut,Lebanon,Bachelor,1,0,Business & Management,Accounting,https://www.bau.edu.lb/Program/Business-Administration/Bachelor/Accounting,Full Time,1,0,On Campus,1,0,0,3,6587,6587,6587,6587,6587,6587,68,5.5,480,,English,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
676,Beirut Arab University,https://www.bau.edu.lb,Beirut,Lebanon,Bachelor,1,0,Social Sciences,Economics,https://www.bau.edu.lb/Program/Business-Administration/Bachelor/Economics,Full Time,1,0,On Campus,1,0,0,3,6587,6587,6587,6587,6587,6587,68,5.5,480,,English,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
676,Beirut Arab University,https://www.bau.edu.lb,Beirut,Lebanon,Bachelor,1,0,Business & Management,Management,https://www.bau.edu.lb/Program/Business-Administration/Bachelor/Management,Full Time,1,0,On Campus,1,0,0,3,6587,6587,6587,6587,6587,6587,68,5.5,480,,English,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
676,Beirut Arab University,https://www.bau.edu.lb,Beirut,Lebanon,Bachelor,1,0,Business & Management,Banking and Finance,https://www.bau.edu.lb/Program/Business-Administration/Bachelor/Banking-and-Finance,Full Time,1,0,On Campus,1,0,0,3,6587,6587,6587,6587,6587,6587,68,5.5,480,,English,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
676,Beirut Arab University,https://www.bau.edu.lb,Beirut,Lebanon,Bachelor,1,0,Business & Management,Marketing,https://www.bau.edu.lb/Program/Business-Administration/Bachelor/Marketing,Full Time,1,0,On Campus,1,0,0,3,6587,6587,6587,6587,6587,6587,68,5.5,480,,English,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
676,Beirut Arab University,https://www.bau.edu.lb,Beirut,Lebanon,Bachelor,1,0,Business & Management,Management Information System,https://www.bau.edu.lb/Program/Business-Administration/Bachelor/Management-Information-System,Full Time,1,0,On Campus,1,0,0,3,6587,6587,6587,6587,6587,6587,68,5.5,480,,English,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
676,Beirut Arab University,https://www.bau.edu.lb,Beirut,Lebanon,Bachelor,1,0,"Arts, Design & Architecture",Architecture,https://www.bau.edu.lb/Program/Architecture-Design-and-Built-Environment/Bachelor/Architecture,Full Time,1,0,On Campus,1,0,0,5,9998,9998,9998,9998,9998,9998,68,5.5,480,,English,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
676,Beirut Arab University,https://www.bau.edu.lb,Beirut,Lebanon,Bachelor,1,0,"Arts, Design & Architecture",Graphic Design,https://www.bau.edu.lb/Program/Architecture-Design-and-Built-Environment/Bachelor/Graphic-Design,Full Time,1,0,On Campus,1,0,0,3,7785,7785,7785,7785,7785,7785,68,5.5,480,,English,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
676,Beirut Arab University,https://www.bau.edu.lb,Beirut,Lebanon,Bachelor,1,0,"Arts, Design & Architecture",Interior Design,https://www.bau.edu.lb/Program/Architecture-Design-and-Built-Environment/Bachelor/Interior-Design,Full Time,1,0,On Campus,1,0,0,3,7785,7785,7785,7785,7785,7785,68,5.5,480,,English,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
676,Beirut Arab University,https://www.bau.edu.lb,Beirut,Lebanon,Bachelor,1,0,"Arts, Design & Architecture",Fashion Design,https://www.bau.edu.lb/Program/Architecture-Design-and-Built-Environment/Bachelor/Fashion-Design,Full Time,1,0,On Campus,1,0,0,3,7785,7785,7785,7785,7785,7785,68,5.5,480,,English,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
