ID,Rank,University Name,Official Website,City,Country,Study Level,Bachelor,Master,Program Name,Program URL,Course Intensity,Full Time,Part Time,Study Mode,On Campus,Online,Hybrid,Programme Duration,eu,non eu,arab,lebanese,pal,us,TOEFL,IELTS,SAT,GPA,Languages,english,french,arabic,german,spanish,catalan,italian,detailed_category,broad_category,Engineering,Computing & Technology,Data Science & Artificial Intelligence,Health & Medicine,Life Sciences,Natural & Physical Sciences,Social Sciences,Psychology & Behavioral Sciences,Business & Management,Law & Governance,Education,"Arts, Design & Architecture",Humanities & Languages,Environment & Agriculture,Media & Communication,Hospitality & Tourism,Sports & Events,"Transport, Aviation & Maritime",Interdisciplinary & Emerging Fields,"detailed__Mechanical, Manufacturing & Industrial Engineering","detailed__Civil, Structural & Construction Engineering","detailed__Electrical, Electronic & Communications Engineering","detailed__Chemical, Process & Petroleum Engineering","detailed__Materials, Mechatronics & General Engineering","detailed__Computer Science, Software & Information Systems","detailed__Computer Engineering, Embedded Systems & Robotics","detailed__Cybersecurity, Networks & Cloud Computing","detailed__Data Science, Artificial Intelligence & Machine Learning","detailed__Business Analytics, Decision Science & Intelligent Systems","detailed__Medicine, Dentistry & Clinical Medicine","detailed__Nursing, Midwifery & Patient Care","detailed__Allied Health, Physiotherapy & Rehabilitation","detailed__Pharmacy, Pharmacology & Pharmaceutical Sciences","detailed__Public Health, Nutrition & Health Management","detailed__Biological Sciences, Genetics & Molecular Biology","detailed__Biotechnology, Biomedical Sciences & Bioinformatics","detailed__Neuroscience, Microbiology & Life Science Research","detailed__Mathematics, Statistics & Actuarial Science","detailed__Physics, Astronomy & Space Science",detailed__Chemistry & Chemical Sciences,"detailed__Earth Sciences, Geology & Geophysics","detailed__Economics, Econometrics & Development Studies","detailed__Political Science, International Relations & Public Affairs","detailed__Sociology, Anthropology & Human Geography","detailed__Psychology, Counseling & Mental Health",detailed__Cognitive Science & Behavioral Science,"detailed__Business Administration, Management & Entrepreneurship","detailed__Finance, Accounting, Banking & Fintech","detailed__Marketing, Supply Chain, Logistics & Operations","detailed__Law, Legal Studies & Justice","detailed__Governance, Public Policy & International Law","detailed__Education, Teaching & Curriculum Studies","detailed__Educational Leadership, Special Education & Instruction","detailed__Architecture, Urban Planning & Built Environment","detailed__Graphic, Interior, Industrial & Fashion Design","detailed__Fine Arts, Visual Arts & Creative Practice","detailed__Music, Performing Arts & Creative Technology","detailed__Languages, Linguistics, Translation & Applied Languages","detailed__Literature, History, Philosophy & Religious Studies","detailed__Cultural Studies, Area Studies & Heritage","detailed__Environmental Science, Sustainability & Ecology","detailed__Agriculture, Forestry, Food Science & Natural Resources","detailed__Media, Communication, Journalism & Public Relations","detailed__Film, Digital Media, Advertising & Content Production","detailed__Hospitality, Tourism, Travel & Hotel Management","detailed__Sports Science, Exercise Science & Athletic Performance","detailed__Event Management, Recreation & Leisure Studies","detailed__Aviation, Aeronautics & Aerospace Transport","detailed__Maritime, Shipping, Logistics & Transport Systems","detailed__Interdisciplinary, Innovation & Emerging Studies"
2524,6961,Antoine University,https://ua.edu.lb/en/home,Baabda - Zahle - Zgharta,Lebanon,Bachelor ,1,0,Dental Laboratory Technology ,https://ua.edu.lb/en/fph/ddlt/bs-in-dental-laboratory-technology,Full Time,1,0,On Campus,1,0,0,3,4950,4950,4950,4950,4950,,,,,,English,1,0,0,0,0,0,0,"Medicine, Dentistry & Clinical Medicine",Health & Medicine,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2525,6961,Antoine University,https://ua.edu.lb/en/home,Baabda - Zahle - Zgharta,Lebanon,Masters,0,,Dental Laboratory Technology ,https://ua.edu.lb/en/fph/ddlt/advanced-diploma-in-dental-laboratory-technology,Full Time,1,0,On Campus,1,0,0,1,6450,6450,6450,6450,6450,,,,,,English,1,0,0,0,0,0,0,"Medicine, Dentistry & Clinical Medicine",Health & Medicine,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2526,6961,Antoine University,https://ua.edu.lb/en/home,Baabda - Zahle - Zgharta,Lebanon,Bachelor ,1,0,Nursing Sciences,https://ua.edu.lb/en/fph/dns/bs-in-nursing-sciences,Full Time,1,0,On Campus,1,0,0,3,4350,4350,4350,4350,4350,,,,,,French,0,1,0,0,0,0,0,"Nursing, Midwifery & Patient Care",Health & Medicine,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2527,6961,Antoine University,https://ua.edu.lb/en/home,Baabda - Zahle - Zgharta,Lebanon,Masters,0,1,Nursing Sciences,https://ua.edu.lb/en/fph/dns/ms-in-nursing-sciences,Full Time,1,0,On Campus,1,0,0,2,6450,6450,6450,6450,6450,,,,,,French,0,1,0,0,0,0,0,"Nursing, Midwifery & Patient Care",Health & Medicine,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2528,6961,Antoine University,https://ua.edu.lb/en/home,Baabda - Zahle - Zgharta,Lebanon,Masters,0,1,Specialist Diploma in Gerontology Nursing ,https://ua.edu.lb/en/fph/dns/specialist-diploma-in-gerontology-nursing,Full Time,1,0,On Campus,1,0,0,1,,,,,,,,,,,French,0,1,0,0,0,0,0,"Nursing, Midwifery & Patient Care",Health & Medicine,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2529,6961,Antoine University,https://ua.edu.lb/en/home,Baabda - Zahle - Zgharta,Lebanon,Bachelor ,1,0,Physical Therapy ,https://ua.edu.lb/en/fph/dpt/bs-in-physical-therapy,Full Time,1,0,On Campus,1,0,0,4,6000,6000,6000,6000,6000,,,,,,English,1,1,0,0,0,0,0,"Allied Health, Physiotherapy & Rehabilitation",Health & Medicine,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2530,6961,Antoine University,https://ua.edu.lb/en/home,Baabda - Zahle - Zgharta,Lebanon,Bachelor ,1,0,Motricity Education and Adapted Physical Activities,https://ua.edu.lb/en/fss/ba-in-physical-education-and-sport-motricity-education-and-adapted-physical-activities,Full Time,1,0,On Campus,1,0,0,3,5400,5400,5400,5400,5400,,,,,,English,1,1,0,0,0,0,0,"Education, Teaching & Curriculum Studies",Education,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2531,6961,Antoine University,https://ua.edu.lb/en/home,Baabda - Zahle - Zgharta,Lebanon,Bachelor ,1,0,Sports Training ,https://ua.edu.lb/en/fss/ba-in-physical-education-and-sport-sports-training,Full Time,1,0,On Campus,1,0,0,3,5400,5400,5400,5400,5400,,,,,,English,1,1,0,0,0,0,0,"Data Science, Artificial Intelligence & Machine Learning",Data Science & Artificial Intelligence,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2532,6961,Antoine University,https://ua.edu.lb/en/home,Baabda - Zahle - Zgharta,Lebanon,Bachelor ,1,0,Sports Management ,https://ua.edu.lb/en/fss/ba-in-physical-education-and-sport-sports-management,Full Time,1,0,On Campus,1,0,0,3,5400,5400,5400,5400,5400,,,,,,English,1,0,0,0,0,0,0,"Business Administration, Management & Entrepreneurship",Business & Management,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2533,6961,Antoine University,https://ua.edu.lb/en/home,Baabda - Zahle - Zgharta,Lebanon,Bachelor ,1,0,Mountain Guide and Outdoor Activities ,https://ua.edu.lb/en/fss/university-diploma-in-mountain-guide-and-outdoor-activities,Full Time,1,0,On Campus,1,0,0,1,7500,7500,7500,7500,7500,,,,,,English,1,0,0,0,0,0,0,"Data Science, Artificial Intelligence & Machine Learning",Data Science & Artificial Intelligence,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2534,6961,Antoine University,https://ua.edu.lb/en/home,Baabda - Zahle - Zgharta,Lebanon,Bachelor ,1,0,Physical Education and Sport ,https://ua.edu.lb/en/fss/teaching-diploma-in-physical-education-and-sport,Full Time,1,0,On Campus,1,0,0,1,7500,7500,7500,7500,7500,,,,,,English,1,0,0,0,0,0,0,"Education, Teaching & Curriculum Studies",Education,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2535,6961,Antoine University,https://ua.edu.lb/en/home,Baabda - Zahle - Zgharta,Lebanon,Bachelor,1,0,European University Diploma For Physical Education ,https://ua.edu.lb/en/fss/european-university-diploma-for-physical-preparation,Full Time,1,0,On Campus,1,0,0,1,75000,75000,75000,75000,75000,,,,,,English,1,1,0,0,0,0,0,"Education, Teaching & Curriculum Studies",Education,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2536,6961,Antoine University,https://ua.edu.lb/en/home,Baabda - Zahle - Zgharta,Lebanon,Bachelor,1,0,University Diploma in Basketball Coaching ,https://ua.edu.lb/en/fss/university-diploma-in-basketball-coaching,Full Time,1,0,On Campus,1,0,0,1,7500,7500,7500,7500,7500,,,,,,English,1,0,0,0,0,0,0,"Sports Science, Exercise Science & Athletic Performance",Sports & Events,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2537,6961,Antoine University,https://ua.edu.lb/en/home,Baabda - Zahle - Zgharta,Lebanon,Masters,0,1,Motricity Education and Adapted Physical Activities,https://ua.edu.lb/en/fss/ma-in-sport-sciences-motricity-education-and-adapted-physical-activities,Full Time,1,0,On Campus,1,0,0,2,7200,7200,7200,7200,7200,,,,,,English,1,0,0,0,0,0,0,"Education, Teaching & Curriculum Studies",Education,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2538,6961,Antoine University,https://ua.edu.lb/en/home,Baabda - Zahle - Zgharta,Lebanon,Masters,0,1,Sports Training ,https://ua.edu.lb/en/fss/ma-in-sport-sciences-sports-training,Full Time,1,0,On Campus,1,0,0,2,7200,7200,7200,7200,7200,,,,,,English,1,0,0,0,0,0,0,"Data Science, Artificial Intelligence & Machine Learning",Data Science & Artificial Intelligence,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2539,6961,Antoine University,https://ua.edu.lb/en/home,Baabda - Zahle - Zgharta,Lebanon,Masters,0,1,Sports Management ,https://ua.edu.lb/en/fss/ma-in-sport-sciences-sports-management,Full Time,1,0,On Campus,1,0,0,2,7200,7200,7200,7200,7200,,,,,,English,1,0,0,0,0,0,0,"Business Administration, Management & Entrepreneurship",Business & Management,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2540,6961,Antoine University,https://ua.edu.lb/en/home,Baabda - Zahle - Zgharta,Lebanon,Masters,0,1,Sports Management ,https://ua.edu.lb/en/fss/mba-in-sports-management,Full Time,1,0,On Campus,1,0,0,2,7200,7200,7200,7200,7200,,,,,,English,1,1,0,0,0,0,0,"Business Administration, Management & Entrepreneurship",Business & Management,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2541,6961,Antoine University,https://ua.edu.lb/en/home,Baabda - Zahle - Zgharta,Lebanon,Bachelor,1,0,Theological Sciences and Pastoral Studies ,https://ua.edu.lb/en/fot/ba-in-theological-sciences-and-pastoral-studies,Full Time,1,0,On Campus,1,0,0,3,1650,1650,1650,1650,1650,,,,,,Arabic,0,0,1,0,0,0,0,"Literature, History, Philosophy & Religious Studies",Humanities & Languages,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2542,6961,Antoine University,https://ua.edu.lb/en/home,Baabda - Zahle - Zgharta,Lebanon,Masters,0,1,Theological Sciences and Pastoral Studies ,https://ua.edu.lb/en/fot/ma-in-theological-sciences-and-pastoral-studies,Full Time,1,0,On Campus,1,0,0,2,1800,1800,1800,1800,1800,,,,,,Arabic,0,0,1,0,0,0,0,"Literature, History, Philosophy & Religious Studies",Humanities & Languages,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2543,6961,Antoine University,https://ua.edu.lb/en/home,Baabda - Zahle - Zgharta,Lebanon,Masters,0,1,Theology of Consecrated Life,https://ua.edu.lb/en/fot/ma-in-theological-sciences-and-pastoral-studies-theology-of-consecrated-life,Full Time,1,0,On Campus,1,0,0,2,1800,1800,1800,1800,1800,,,,,,Arabic,0,0,1,0,0,0,0,"Literature, History, Philosophy & Religious Studies",Humanities & Languages,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2544,6847,Haigazian University,https://www.haigazian.edu.lb/,Beirut,Lebanon,Bachelor,1,0,Accounting ,https://www.haigazian.edu.lb/academics/undergraduate-programs/#faculty-of-business-administration-and-economics,Full Time,1,0,On Campus,1,0,0,,10050,10050,10050,10050,10050,,90,6.5,560,,English,1,0,0,0,0,0,0,"Finance, Accounting, Banking & Fintech",Business & Management,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2545,6847,Haigazian University,https://www.haigazian.edu.lb/,Beirut,Lebanon,Bachelor,1,0,Advertising and Communication ,https://www.haigazian.edu.lb/academics/undergraduate-programs/#faculty-of-business-administration-and-economics,Full Time,1,0,On Campus,1,0,0,,10050,10050,10050,10050,10050,,90,6.5,560,,English,1,0,0,0,0,0,0,"Media, Communication, Journalism & Public Relations",Media & Communication,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2546,6847,Haigazian University,https://www.haigazian.edu.lb/,Beirut,Lebanon,Bachelor,1,0,Business Administration,https://www.haigazian.edu.lb/academics/undergraduate-programs/#faculty-of-business-administration-and-economics,Full Time,1,0,On Campus,1,0,0,,10050,10050,10050,10050,10050,,90,6.5,560,,English,1,0,0,0,0,0,0,"Business Administration, Management & Entrepreneurship",Business & Management,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2547,6847,Haigazian University,https://www.haigazian.edu.lb/,Beirut,Lebanon,Bachelor,1,0,Economics,https://www.haigazian.edu.lb/academics/undergraduate-programs/#faculty-of-business-administration-and-economics,Full Time,1,0,On Campus,1,0,0,,10050,10050,10050,10050,10050,,90,6.5,560,,English,1,0,0,0,0,0,0,"Economics, Econometrics & Development Studies",Social Sciences,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2548,6847,Haigazian University,https://www.haigazian.edu.lb/,Beirut,Lebanon,Bachelor,1,0,Finance,https://www.haigazian.edu.lb/academics/undergraduate-programs/#faculty-of-business-administration-and-economics,Full Time,1,0,On Campus,1,0,0,,10050,10050,10050,10050,10050,,90,6.5,560,,English,1,0,0,0,0,0,0,"Finance, Accounting, Banking & Fintech",Business & Management,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2549,6847,Haigazian University,https://www.haigazian.edu.lb/,Beirut,Lebanon,Bachelor,1,0,Hospitality Management emphasis ,https://www.haigazian.edu.lb/academics/undergraduate-programs/#faculty-of-business-administration-and-economics,Full Time,1,0,On Campus,1,0,0,,10050,10050,10050,10050,10050,,90,6.5,560,,English,1,0,0,0,0,0,0,"Business Administration, Management & Entrepreneurship",Business & Management,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2550,6847,Haigazian University,https://www.haigazian.edu.lb/,Beirut,Lebanon,Bachelor,1,0,Hospitality Management emphasis ,https://www.haigazian.edu.lb/academics/undergraduate-programs/#faculty-of-business-administration-and-economics,Full Time,1,0,On Campus,1,0,0,,10050,10050,10050,10050,10050,,90,6.5,560,,English,1,0,0,0,0,0,0,"Business Administration, Management & Entrepreneurship",Business & Management,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2551,6847,Haigazian University,https://www.haigazian.edu.lb/,Beirut,Lebanon,Bachelor,1,0,Hospitality Management major,https://www.haigazian.edu.lb/academics/undergraduate-programs/#faculty-of-business-administration-and-economics,Full Time,1,0,On Campus,1,0,0,,10050,10050,10050,10050,10050,,90,6.5,560,,English,1,0,0,0,0,0,0,"Business Administration, Management & Entrepreneurship",Business & Management,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2552,6847,Haigazian University,https://www.haigazian.edu.lb/,Beirut,Lebanon,Bachelor,1,0,Human Resources Management,https://www.haigazian.edu.lb/academics/undergraduate-programs/#faculty-of-business-administration-and-economics,Full Time,1,0,On Campus,1,0,0,,10050,10050,10050,10050,10050,,90,6.5,560,,English,1,0,0,0,0,0,0,"Business Administration, Management & Entrepreneurship",Business & Management,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2553,6847,Haigazian University,https://www.haigazian.edu.lb/,Beirut,Lebanon,Bachelor,1,0,Management Information Systems,https://www.haigazian.edu.lb/academics/undergraduate-programs/#faculty-of-business-administration-and-economics,Full Time,1,0,On Campus,1,0,0,,10050,10050,10050,10050,10050,,90,6.5,560,,English,1,0,0,0,0,0,0,"Computer Science, Software & Information Systems",Computing & Technology,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2554,6847,Haigazian University,https://www.haigazian.edu.lb/,Beirut,Lebanon,Bachelor,1,0,Biology ,https://www.haigazian.edu.lb/academics/undergraduate-programs/#faculty-of-sciences---division-of-natural-sciences,Full Time,1,0,On Campus,1,0,0,,10050,10050,10050,10050,10050,,90,6.5,560,,English,1,0,0,0,0,0,0,"Biological Sciences, Genetics & Molecular Biology",Life Sciences,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2555,6847,Haigazian University,https://www.haigazian.edu.lb/,Beirut,Lebanon,Bachelor,1,0,Chemistry ,https://www.haigazian.edu.lb/academics/undergraduate-programs/#faculty-of-sciences---division-of-natural-sciences,Full Time,1,0,On Campus,1,0,0,,10050,10050,10050,10050,10050,,90,6.5,560,,English,1,0,0,0,0,0,0,Chemistry & Chemical Sciences,Natural & Physical Sciences,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2556,6847,Haigazian University,https://www.haigazian.edu.lb/,Beirut,Lebanon,Bachelor,1,0,Medical Laboratory Sciences,https://www.haigazian.edu.lb/academics/undergraduate-programs/#faculty-of-sciences---division-of-natural-sciences,Full Time,1,0,On Campus,1,0,0,,10050,10050,10050,10050,10050,,90,6.5,560,,English,1,0,0,0,0,0,0,"Medicine, Dentistry & Clinical Medicine",Health & Medicine,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2557,6847,Haigazian University,https://www.haigazian.edu.lb/,Beirut,Lebanon,Bachelor,1,0,Nutrition Sciences and Dietetics,https://www.haigazian.edu.lb/academics/undergraduate-programs/#faculty-of-sciences---division-of-natural-sciences,Full Time,1,0,On Campus,1,0,0,,10050,10050,10050,10050,10050,,90,6.5,560,,English,1,0,0,0,0,0,0,"Public Health, Nutrition & Health Management",Health & Medicine,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2558,6847,Haigazian University,https://www.haigazian.edu.lb/,Beirut,Lebanon,Bachelor,1,0,Physics,https://www.haigazian.edu.lb/academics/undergraduate-programs/#faculty-of-sciences---division-of-natural-sciences,Full Time,1,0,On Campus,1,0,0,,10050,10050,10050,10050,10050,,90,6.5,560,,English,1,0,0,0,0,0,0,"Physics, Astronomy & Space Science",Natural & Physical Sciences,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2559,6847,Haigazian University,https://www.haigazian.edu.lb/,Beirut,Lebanon,Bachelor,1,0,Chemistry ,https://www.haigazian.edu.lb/academics/undergraduate-programs/#faculty-of-sciences---division-of-natural-sciences,Full Time,1,0,On Campus,1,0,0,,10050,10050,10050,10050,10050,,90,6.5,560,,English,1,0,0,0,0,0,0,Chemistry & Chemical Sciences,Natural & Physical Sciences,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2560,6847,Haigazian University,https://www.haigazian.edu.lb/,Beirut,Lebanon,Bachelor,1,0,Computer Science,https://www.haigazian.edu.lb/academics/undergraduate-programs/#faculty-of-sciences---division-of-mathematical-sciences,Full Time,1,0,On Campus,1,0,0,,10050,10050,10050,10050,10050,,90,6.5,560,,English,1,0,0,0,0,0,0,"Computer Science, Software & Information Systems",Computing & Technology,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
